variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	intercept	notes
group_8963	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8962	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8961	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8960	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8959	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
opdE	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8958	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8957	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8956	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8955	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8954	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8953	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8952	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8951	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
dgoK1	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8950	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8949	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8948	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8947	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8946	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
cdiB	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8945	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8944	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8943	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8942	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8941	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
hcaR	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8940	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8939	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8937	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8936	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8935	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8934	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8933	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8932	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8930	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8929	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8927	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8925	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8924	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8923	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8922	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8921	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8918	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8917	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8916	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8915	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8914	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8913	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8912	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8911	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8909	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8907	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8906	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8904	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8902	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8901	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8900	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8899	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8898	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8897	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
higA	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8876	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8875	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8872	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8871	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8866	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8860	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8859	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8856	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8854	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8853	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8847	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8843	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8837	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8832	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8831	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8830	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8813	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8800	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8758	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8741	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8301	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8289	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8288	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8262	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8255	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8249	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8243	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8237	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8236	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8235	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8231	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8230	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8228	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8227	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8223	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8221	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8217	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8215	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8212	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8208	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8203	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8202	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8200	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8198	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8197	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8195	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8189	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8188	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8185	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8183	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8178	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8173	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8160	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8158	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8150	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8148	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8141	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8140	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8139	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8136	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8135	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8124	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8118	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8107	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8106	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8101	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8097	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8096	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8091	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8089	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8079	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8078	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8077	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8072	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8070	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8068	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8061	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
ynfU	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8055	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8052	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8046	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8044	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8043	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8040	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8039	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8037	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8029	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8017	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8015	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_8014	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_8006	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7999	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7998	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7994	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7993	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7992	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7986	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7985	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7979	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7977	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7970	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7969	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7957	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7956	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7955	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7954	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7953	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7937	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7930	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7927	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7924	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7916	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7915	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7914	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7913	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7909	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7899	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7898	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7897	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7888	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7886	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7885	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7875	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7874	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7872	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7871	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7870	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7869	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7868	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7866	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7853	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7851	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7848	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7837	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7836	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7827	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7826	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7818	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7816	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7815	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7810	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7809	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7808	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7806	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7805	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7804	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7797	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7790	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7789	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7788	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7785	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
ogrK	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7784	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7783	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7782	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7781	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7754	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7753	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7752	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7749	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7748	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7747	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
ykfH	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7746	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7744	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7743	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7741	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7736	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7725	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7724	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7722	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7721	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7720	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7719	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7718	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7717	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7716	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7715	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7714	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7703	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7697	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7696	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7695	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7693	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7692	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
group_7676	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7675	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7674	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7673	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7671	1.00E-02	3.15E-01	1.00E+00	-1.12E+00	4.33E-01	2.00E-02	bad-chisq
group_7670	1.00E-02	3.15E-01	1.00E+00	1.12E+00	4.33E-01	-2.00E-02	bad-chisq
